verdict,product,file,category,overlap,brand_on_pack,text_found
ok,Sak Bajji Mix 500 G,sak-bajji-mix-500-g.png,Spices & Masalas,1.0,,SAKTHI Bqiji-Bonda Powder 500g
ok,Mani Mark 60,mani-mark-60.jpg,Sweeteners,1.0,,arcot mani mark KAMARKAT
ok,3 Roses 500G 2Kg,3-roses-500g-2kg.jpg,Tea & Coffee,1.0,,Brooke Bond 3ROses PenfectColour. Perfectstrength PerfectAroma
ok,Him Fw Nat Glow Rose100Ml,him-fw-nat-glow-rose100ml.jpg,Personal Care,1.0,,imalaya SINCEI930 Natural Rase FaceWash Goodness of Rosereveals yourNatural Glow
ok,Karthika Sh Black Sh 80Ml,karthika-sh-black-sh-80ml.jpg,Personal Care,1.0,,"Naturally Karthika Shampoo long, BlackShield healthyand NaturallyLong& Karthika thick hair Thick Hair 175gm Curryleafnature's gift to protect the natural darknessof hair andhelps in hair growth. Rediscoverthe traditionalpractice LACXSHIELD of using Curry SHAMPOO Leaves,Amlaand yLong Bringaraj to was"
ok,Santoor Hw Pump,santoor-hw-pump.jpg,Personal Care,1.0,,SANTOOR SANTOOR GENTLEHANDWASH GENTCEHANDWASH FRESH FRESH TOUOOA MANOS TOOOAION
ok,Sensodent-K 125 G,sensodent-k-125-g.png,Personal Care,1.0,,FREE WARREN Fene SENSODENT K SENSITIVE TOOTHBRUSH SensodentK rast WORTrUamed: #50 Reliet 1250 INSIDE THIS PACK Brandpreferredby Druemeds Fee frolsSParctans dentists for over 3decadas uem
ok,Gopuram Kitchadi 26Kg,gopuram-kitchadi-26kg.jpg,Rice & Cereals,1.0,,KALLAKURICHI LIONA.MANI'S GOPURAM BRAND GOPURAMBRAND Rajabogam Nei Kitchadi BestQualityPremium Rice 26kg fssaiLic No:1241703101136
ok,Pro N Him Pink Salt500G,pro-n-him-pink-salt500g.jpg,Salt & Condiments,1.0,,HSFOUOSBTITSNATUR GLUTENFREE RED Classic Himalayan Pink Salt 500g PRO NATURE Classie
ok,Sak Tamarind 50 G,sak-tamarind-50-g.jpg,Spices & Masalas,1.0,,SAKTHI PULIYOGARE RICEPOWDER yofCwnggu ung 50g 200
ok,Mani Mark-45,mani-mark-45.jpg,Sweeteners,1.0,,arcot mani mark KAMARKAT
ok,Pen,pen.jpg,Toys & Stationery,1.0,,Set of Gel Pen HAUSER Germany Waterproof Gel Ink HAUSER Germany Waterpvootge nk German Techroogy 3N German Technclogy 2N Pen Sets
ok,Gil Venus Rzr,gil-venus-rzr.jpg,Personal Care,1.0,,Venuis Gillette SmoothCurves MSkin Cushion PROTECTION** FlexiBall Adapts TO YOUR Trickycurves FREE OVERCAP Venus INSTANT SMOOTHNESS No Pain
ok,Aachi Kulambu Chilly 200G,aachi-kulambu-chilly-200g.webp,Spices & Masalas,1.0,,Aachi KULAMBUCHILLI MASALA MIXEDMASALA Cntante SPICE:MIX TOPREPAREINDIANCURRIES -INDIA'S 70z /200g No.1 BRAND MASALA Melange d'epices pour preparerdes currys indiens yTRA ages Shown arefor
ok,Mtr Puliogare 12Rs,mtr-puliogare-12rs.jpg,Ready to Cook,1.0,,MTR MasalaPowder Puliogare Powder ORIGINAL Tamarind Rice
ok,Gar Bright Com Fw 100G,gar-bright-com-fw-100g.jpg,Personal Care,1.0,,DUO FOAM GARNIER SKINNATURALS BRIGHT COMPLETE BRIGHTENING DUO ACTION FACEWASH FIGHTSDARKSPOTS INSTANT BRIGHTENING LEMONEXTRACT+ WHITECLAY Suitableforall skintypes Dermarologicalytosted
ok,Vip Hair Colour 20Ml,vip-hair-colour-20ml.png,Personal Care,1.0,,PACKOF11 BLACK 20ml VIP LONG-LASTING·PLEASANTFRAGRANCE HAIR Natwral SHAMPOO-HAIR COLOUR-CONDITIONER 5inl CAN BE APPLIED COLOUR WITH BARE WET HEAD HANDS MUSTACHE SHAMP00 BEARD CHEST AND HANDS Enriched With Pearl Extract 15MINUTES NO NO NO STAINS AMMONIA TEARS 100%GREYC0VERAGE purespyces wagga
ok,Cycle Rhythm Amber 20Rs,cycle-rhythm-amber-20rs.jpg,Pooja & Religious,1.0,,CYCLE INDIA'S No. SYNICCOFGUAUTY CYCLE Rhythm Amber Savet and ewotic fragrincc of Amhet
ok,Aachi Puliyogiri 50 G,aachi-puliyogiri-50-g.jpg,Ready to Cook,1.0,,Aachi PULIOTHARAIRICE POWDER
ok,Naga Maida 500 G,naga-maida-500-g.jpg,Rice & Cereals,1.0,,Refined WheatFlour naga naga Superior Quality Since 1977 (MAIDA) Ingredients:WHEAT Refined Refoedwheat Fiour:Nlons 62.1 Categery Wheat 500g DIENTS Flour Nutritional Information BUBBLY 100%Natural Ingredients No Added Chemicals /Preservatives
ok,Sak Turmeric 100G,sak-turmeric-100g.jpg,Spices & Masalas,1.0,,SAKTHI TURMERIC POWDER Net.W 100
ok,3 Roses Top Star100 G,3-roses-top-star100-g.png,Tea & Coffee,1.0,,"3Roses OPXSIAR gotcolour asta,stranmth"
ok,Correction Tape,correction-tape.jpg,Toys & Stationery,1.0,,CORRECTION CORRECTION CORRECTION TAPE TAPE Carry on Carry on TAPE Cart Fast Revision&Strong Adhesireness Fast Revision &Strong Adhesi Fast Revision&Strong Adhesin SUPER SUPER SUPER VOLLME VOLUME VOLUME ST-802 ST-802 ST-802 SMOOTH SMOOTH SMOOTH ROLLING ROLLING ROLLING STICKY LIGHT STICKY LIGHT STICKY
ok,Flair 10Rs,flair-10rs.jpg,Toys & Stationery,1.0,,Flair SUPERSAVERPACK 7115.0099.00 Flair Creative SUPER KIT
ok,Lifebuoy Neem,lifebuoy-neem.jpg,Personal Care,1.0,,NEW 100%BetterSkinProtectiong Lifebuoy Neem and AloeVera SPNATUREPROTEGT
ok,Sak Chicken 100G,sak-chicken-100g.png,Spices & Masalas,1.0,,Chicken SAKTHI CHICKEN MASALA 50g
ok,Sak Sambar 500 G,sak-sambar-500-g.jpg,Spices & Masalas,1.0,,SAKTHI SAMBAR POWDER Ne 100
ok,Tt Asafoetida 50 G,tt-asafoetida-50-g.jpg,Spices & Masalas,1.0,,JLIL COMPOUNDED ASAFOETIDA Since1895
ok,Mani Mark-75,mani-mark-75.jpg,Sweeteners,1.0,,arcot mani mark KAMARKAT
ok,Hauser Xo 20,hauser-xo-20.jpg,Toys & Stationery,1.0,,HAUSER Germany XO 20
ok,Oral-B Criss Cross,oral-b-criss-cross.jpg,Personal Care,1.0,,MEDIUM NDICATO BRISTLES ANTI-PLAQUE INDICATOR OralB CRISSCROSS FAMILYPACKOF4 REMOVESUPTO 90%GERMS# INHARDTOREACHAREAS OralB OraFt forid'sNo.De
ok,Yard Deo Eng Lav150Ml,yard-deo-eng-lav150ml.jpg,Personal Care,1.0,,YARDLEY LONDON LAVENDER
ok,Sak Briyani Pow 50 G,sak-briyani-pow-50-g.jpg,Spices & Masalas,1.0,,SAKTHI BRIYANIMASALA 100g
ok,Levista 5X2Rs,levista-5x2rs.png,Tea & Coffee,1.0,,Levista INSTANT COFFEE Levista INSTANT COFFEE
ok,Mysore Sandal 125G,mysore-sandal-125g.jpg,Personal Care,1.0,,SINCE 1916 OnlySoap-with Pure Sandalwood MYSORE SANDAL SOAP
ok,Mtr Payasam Mix 180 G,mtr-payasam-mix-180-g.jpg,Ready to Cook,1.0,,MTR Ready Mix 15 min step recipe Vermicelli Payasam MTR ORIGINAL SeviyanKheer RECIP Dessert Time Adeliciouscombinationofdryfruits milkndmiceliaditonalnd Sweetsforeveydaycelebrations ats Colour NetQuantity:180g
ok,Murali Pickle 400G,murali-pickle-400g.jpg,Salt & Condiments,1.0,,400 Murali LEMON PICKLE
ok,Aachi Chilli Pow 50 G,aachi-chilli-pow-50-g.jpg,Spices & Masalas,1.0,,Aachi Chilli Powder 50g
ok,Sak Curry Masla 100G,sak-curry-masla-100g.jpg,Spices & Masalas,1.0,,SAKTHI SAKTH MUTTON MASALA MUTTON Chukka Masala 50g SAKTHI SAKTHI CURRY MIXEDMASALA KULAMBUCHILLI POWDER POWDER Gyiy anoni Quna
ok,Sak Rasam Pow 50 G,sak-rasam-pow-50-g.png,Spices & Masalas,1.0,,SAKTHI RASAM POWDER
ok,Mani Mark-50,mani-mark-50.jpg,Sweeteners,1.0,,mani mark
ok,Santoor White 90G,santoor-white-90g.jpg,Personal Care,1.0,,SANTOOR SANTOOR NEW SANTOOR SANTOOR AlmndSoft with Sandal & Almond Mik
ok,Sugandhi Sambirani,sugandhi-sambirani.jpg,Pooja & Religious,1.0,,Wo *Fai*可i *Sugandhi wr Sugandhi SAMBRANI/DHUNA InstantIncense Pure Natural For Aroma&Smoke ndh
ok,Tata Stone Salt 1 Kg,tata-stone-salt-1-kg.jpg,Salt & Condiments,1.0,,Balanced Taste TATA Salt OVER 30 VacuumEvaporated TRUST lodised SCANME lodine Helps Mental Guarantee Development* VacuumEvaporated lodisedSalt CopyrightResenved
ok,Aachi Asafoetida 50 G,aachi-asafoetida-50-g.jpg,Spices & Masalas,1.0,,Aachi ROYAL ASAFOETIDA COMPOUNDEDASAFOETIDAPOWDER EXTRASTRONG
ok,Hauser 10Rs,hauser-10rs.jpg,Toys & Stationery,1.0,,H HAUSER Germany KIT
ok,Santoor Sandal75G,santoor-sandal75g.jpg,Personal Care,1.0,,SANTOOR SANTOOR S4NTOOR SANTOOR SAVE8 SANTOOR T1378605713 Santoor 4x75g Sandal & Turmeric
ok,Smp Him Salt Stone1Kg,smp-him-salt-stone1kg.jpg,Salt & Condiments,1.0,,"Naturespring EATHEALTHY,STAY HEALTHY Himalayan Pin Salt"
ok,Sak Chicken 50 G,sak-chicken-50-g.jpg,Spices & Masalas,1.0,,SAKTHI CHICKEN MASALA
ok,Mani Mark 70,mani-mark-70.jpg,Sweeteners,1.0,,mani mark
ok,Super Vasmol 33 100 Ml,super-vasmol-33-100-ml.jpg,Personal Care,1.0,,IMPROVEDWITH3NEWOILS SUPER Vasmol 33 KESH KALA Vasmol SUPER 33 KESH KALA Naturl Black OIL BASED HAIR COLOUR FORDXIUINALWE ONY SHAXE WELLDEFOREUSE OILBASED HAIR COLOUR Uses Natural Oxygon
ok,D.H Samba Broken Wheat500G,d-h-samba-broken-wheat500g.jpg,Rice & Cereals,1.0,,Samba Broken Wheat Ble'samba'casse Sambaweizen Gebrochen HOL 500g1.1lbs)
ok,Sak Cumin Pow 50G,sak-cumin-pow-50g.jpg,Spices & Masalas,1.0,,SAKTHI CUMIN POWDER Ne.WY 100g Product of India
ok,Sak Fish Fry Pow 50 G,sak-fish-fry-pow-50-g.png,Spices & Masalas,1.0,,SAKTHI FISHFRY MASALA
ok,3 Roses 10Rs,3-roses-10rs.png,Tea & Coffee,1.0,,"2/ Brooke Bond 3ROses Perfect Colour, Perfect Taste, Perfect S"
ok,Bru 2Rs,bru-2rs.png,Tea & Coffee,1.0,,NEWRICHAROMA NEWRICHAROMA CHARESICUN MARES1CUD BRU BRU Instant Instant NEWRICHAROMA NEW RICHAROMA MANESICUP MAKES1CUP BRU BRU R2 Instant Instant
ok,Kores Correction Pen,kores-correction-pen.jpg,Toys & Stationery,1.0,,kores Eraz-ex White Ink Correction Pen Set Correction Pen12ml ona12mlnnPaaao) *DiluterPen12ml S5ocyt12mlianPacke Eraz *FORINCREASEDLIFE OF CORRECTIONPEN METALTIP-FASTDRY
ok,Gloves,gloves.png,Personal Care,1.0,,Personal Personal Care Care Nitrile Gloves Nitrile Gloves Powder Free Powder Free SIZE x10 SIZE Otx PPS GLOVES PPS EU LATEX GLOVES ★ QUALTY + EU EU QUALITY
ok,Aachi Fish Curry 50 G,aachi-fish-curry-50-g.jpg,Spices & Masalas,1.0,,Aachi FISHCURRYMASALA 50g
ok,Sak Fish Curry50G,sak-fish-curry50g.jpg,Spices & Masalas,1.0,,SAKTHI FISHCURRY MASALA 50g
ok,Bril Wax Crayons,bril-wax-crayons.jpg,Toys & Stationery,1.0,,Bril 12 Bril THICK Makes learningfun Makes laraing fea Wax Crayons Wax Crayons NON-TOXIC NON-TOXC
ok,Mamaearth Shampoo 250Ml,mamaearth-shampoo-250ml.png,Personal Care,1.0,,mamaearth BhringAmla Shampoo zoith Bhringraj &Amla FOR INTENSE HAIR TREATMENT PARABN DERMATOLOGICALLY FORALL HARTYS NSTCONTONT(nPCaO
ok,Sensodyne Rapid Rel80G,sensodyne-rapid-rel80g.jpg,Personal Care,1.0,,Rapid Relife RAPID RELIEF GLONGLASTINGPROTECTION SENSODYNE MMENDEDBRAND 80
ok,Shower To Shower 150G Sandal,shower-to-shower-150g-sandal.jpg,Personal Care,1.0,,SANDAL AYURVEDIC Shower Shower PRICKLYHEATPOWDER SANDAL 2X SWEAT ABSORPTION 150g 150g
ok,Parimal Pineapple,parimal-pineapple.jpg,Pooja & Religious,1.0,,GiNinside Parimal RRANDI PINEAPPLE BLAST CHARCOALFREL PREMIUMINCENSE
ok,Murali Pickle,murali-pickle.jpg,Salt & Condiments,1.0,,400g Murali Pickle CITRON PICKLE
ok,Taj Mahal 100 G(S),taj-mahal-100-g-s.jpg,Tea & Coffee,1.0,,TAJ MAHAL KASHMIRI SPICE TEA SAFFRON &CARDAMOM 100g
ok,Tide 1Kg,tide-1kg.jpg,Household,1.0,,WHIE TIDE 12 fl. oz.
ok,Lakme Peach Milk 120 Ml,lakme-peach-milk-120-ml.jpg,Personal Care,1.0,,LAKME PEACH MILK ULTRA LIGHT-WEIGHT GEL Oil-free 24hrmoisture lock 68734787
ok,Nescafe Gold 100g,nescafe-gold-100g.jpg,Tea & Coffee,1.0,,NESCAFE GOLD
ok,Dove Cond Dc 75ml,dove-cond-dc-75ml.jpg,Personal Care,1.0,,cellular Dove hairtherapy NUTRITIVE SOLUTIONS dolly moisturo CCNDITIONER
ok,Cothas Coffee 500 G (S),cothas-coffee-500-g-s.jpg,Tea & Coffee,1.0,,Cothas CLASSIC COLD COFFEE PURE FILTER COFFEE PURE COFFEE EXTRACTS 250ml
ok,Nescafe Classic 200g,nescafe-classic-200g.jpg,Dairy & Fats,1.0,,COMPACT170 PACK NESCAFE CLASSIC NET 170g
ok,Axe Deo 72H,axe-deo-72h.jpg,Personal Care,1.0,,AXE DARK TEMPTATION 72H NON-STOP EFFICACITE ANTI-HUMIDITE+PARFUME ANTI-TRANSPIRANT
ok,Tata Coffee Grand 200g,tata-coffee-grand-200g.jpg,Tea & Coffee,1.0,,TATA COFFEE GRAND COLD COFFEE Belgian Chocolate
ok,Him Ad Shampoo 650ml,him-ad-shampoo-650ml.jpg,Personal Care,1.0,,Himalaya SINCE 1930 gentle baby shampoo FREEFROM Parabens SLS/SLES SyatheticColors Mild.Notears. Softens nourishes andimproves hair lustre. HIBISCUS·CHICKPEA Clinically tested. GentleSafe Researched
ok,Aachi Badam 200g,aachi-badam-200g.jpg,Dry Fruits & Nuts,1.0,,Aachi BADAM DRINK lish Real Taste of dam
ok,Lakme Peach Milk 50G,lakme-peach-milk-50g.jpg,Personal Care,1.0,,LAKME PEACH MILK SOFTCREME 24HR MOISTURE LOCK 67980996
ok,Ponds D.f.t 80 G,ponds-d-f-t-80-g.jpg,Personal Care,1.0,,PONDS SANDAL radiance 1009
ok,Nescafe Classic 100g J,nescafe-classic-100g-j.jpg,Dairy & Fats,1.0,,COMPACT170 PACK NESCAFE CLASSIC NET 170g
ok,Vicks Vaporub 25 G,vicks-vaporub-25-g.jpg,Health & Wellness,1.0,,VALUE PACK VICKS VapoRub RELIEVES6COUGH& COLD SYMPTOMS WihMentholCamphor&Eucalyptuso 50ml
ok,Pepsi 700ml,pepsi-700ml.jpg,Beverages,1.0,,pepsi 330ml: 615W 145kcal 100ml: 186k/44kcal
ok,Maggi Chicken Noodles 320g,maggi-chicken-noodles-320g.jpg,Pasta & Noodles,1.0,,Maggi 2Minute Noodles CHICKEN NET3609
ok,Lakme Sun Ex 18ml,lakme-sun-ex-18ml.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Par Rusk 40rs,par-rusk-40rs.jpg,Bakery & Snacks,1.0,,PACKSINSIDE IDIVID PREMIUM RUSK PARLE Real Elaichi
ok,Lakme 9to5 Sun Ex Spf50pa++++ 50ml,lakme-9to5-sun-ex-spf50pa-50ml.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Nivea Soft Cream 200 Ml,nivea-soft-cream-200-ml.jpg,Personal Care,1.0,,NIVEA soft Per yr the day with Perpy Pomegranate
ok,Him Aloe Face Wash 100g,him-aloe-face-wash-100g.jpg,Personal Care,1.0,,imalaya SNCEI930 Moisturizing AloeVeraFaceWash Prevents Drying Enriched wNatural Vitamin-E Vera loe Net Vol.100 ml
ok,Vaseline Deep Res 100ml,vaseline-deep-res-100ml.jpg,Personal Care,1.0,,NEW doeply moisturising Vaseline intensivecare deeprestore Restores theappearanceot dryskin withmioro-dropletsof VaseineJoly 750ml
ok,Dabur Almond Hair Oil 200ml,dabur-almond-hair-oil-200ml.jpg,Personal Care,1.0,,WORLD'S No.1 HAIROIL NEKPACK Dabur Amla ·STRONGER ·LONGER
ok,Munch Crunch 10rs,munch-crunch-10rs.jpg,Chocolates & Candies,1.0,,03/12 Untit Display 27/11/16 323090518:12 SWEET BABY MUNCH & CRUNGH CARROTS 500g Produce of Australia
ok,Aashirvaad Rava 500g,aashirvaad-rava-500g.jpg,Rice & Cereals,1.0,,"AAD AASHIRVAAD DOUBLE ROASTED SUJI RA NO.592 560005 itcares@itc.in 1800 425 444 444 1 kg TWEIGHT: 26A11906 19JUN.24 26SEP24 82.0 to cook andvery versatile. Nutritional information Per Per serve (approx,values) 100 （30g） Energy (kcal) 360 PEDIENT:Wheat. LainsWheat Protein (g) SSANOLICNOMATCHTHEFIRSTW"
ok,Axe Oil 5 Ml,axe-oil-5-ml.jpg,Personal Care,1.0,,TRADE MARK AXE BRAND UNIVERSAL OIL A handy medicine for the home For quick relief of cold & headache BN H00724 EXP FOR EXTERNALUSE ONLY Manufacturedby: LEUNGKAIFOOK MEDICALCOPTELTD SINGAPORE No.410MLAPPROX
ok,Sunfeast Bourbon 10rs,sunfeast-bourbon-10rs.jpg,Bakery & Snacks,1.0,,Dark Dark Sunfeast Fantasy Bourbon BISCUTS WITH CLASSICCHOCOLATE COCOAANDSWE THEPERFECTCO WITHCLAS
ok,Sugar Free Gold 500 No,sugar-free-gold-500-no.jpg,Sweeteners,1.0,,Sugar Free Gold wootanerforfitnossce Sugar TM Gold Sweetener for fitness conscious India's No.1 Sweetener onlyaBran or Trademark TableTop weetener contitstruefiature
ok,Juice Cup,juice-cup.jpg,Beverages,1.0,,NET All Natural Fruit Dle 60 CALORIES BEST PER CUP AVARD STTAS TROPICALVARIETY 6TropicalFruit in100%fruitjuice 6PineappleTidbits in100%pineapplejuice 100%Juice in 12-40Z.CUPS NETWT.48OZ.(3Ibs.)1.36kg
ok,Him Aloe Face Wash 50G,him-aloe-face-wash-50g.jpg,Personal Care,1.0,,imalaya SNCEI930 Moisturizing AloeVeraFaceWash Prevents Drying Enriched wNatural Vitamin-E Vera loe Net Vol.100 ml
ok,Sprite 750 Ml,sprite-750-ml.jpg,Beverages,1.0,,Sprite
ok,Tide Fl 850ml,tide-fl-850ml.jpg,Household,1.0,,Tide nparate addling oner betto FREACHOF s intoeyes otingest. hands ORIGINAL 1.5kg/51.0
ok,Vibro Paneer 500ml,vibro-paneer-500ml.jpg,Dairy & Fats,1.0,,NETQUANTITY 500ml. VIBRO PANEER Kalimark Aproductof
ok,Vibro Paneer 300ml,vibro-paneer-300ml.jpg,Dairy & Fats,1.0,,NETQUANTITY 500ml. VIBRO PANEER Kalimark Aproductof
ok,Santoor Hw 750ml,santoor-hw-750ml.jpg,Personal Care,1.0,,SANTOOR Skin Moisturising Sandal&Turmeric
ok,Quaker Oats 400g,quaker-oats-400g.jpg,Bakery & Snacks,1.0,,WIN +FREE Nuffield 07:24 十Health fitbit ionic GYM PASS EVERY DAY WITH EVERY PACK 100% WHOLE GRAIN NATURAL FLAVOURS QUAKER .NO. ARTIFICIAL -ESTD1877- PRESERVATIVES OATSO SIMPLE Sweet READY IN Cinnamon MINS flavour Helps lower Each33gsache 10SACHETS 863kJ Cholesterol Saturates Sugars Fat Salt 14g 24g 
ok,Nescafe Classic 50G J,nescafe-classic-50g-j.jpg,Dairy & Fats,1.0,,COMPACT170 PACK NESCAFE CLASSIC NET 170g
ok,Top Ramen 53rs,top-ramen-53rs.jpg,Pasta & Noodles,1.0,,Top NISSIN Ramen FLAVOR BEEF NO ADDED MSG TURALE ITAMATES EN DLE SOUP SERVING SUGGESTION
ok,Tata Coffee Grand Jar 50G,tata-coffee-grand-jar-50g.jpg,Tea & Coffee,1.0,,TATA COFFEE GRAND CLASSIC MRP Inclusive ofall taxes Strong Taste RichAroma flavouredinstant Coffee-ChicoryMix
ok,Tide Tl 10rs,tide-tl-10rs.jpg,Household,1.0,,Tide nparate addling oner betto FREACHOF s intoeyes otingest. hands ORIGINAL 1.5kg/51.0
ok,Kr Appalam 50gm,kr-appalam-50gm.jpg,Bakery & Snacks,1.0,,Kitchen KING HALAL 519n010 APPALAM Jupiter
ok,Bru Gold 50 Jar,bru-gold-50-jar.jpg,Tea & Coffee,1.0,,BRU Gold
ok,Ponds D.F 200 G,ponds-d-f-200-g.jpg,Personal Care,1.0,,PONDS SANDAL radiance 1009
ok,Lakme Peach Milk 60 Ml,lakme-peach-milk-60-ml.jpg,Personal Care,1.0,,LAKME PEACH MILK ULTRA LIGHT-WEIGHT GEL Oil-free 24hrmoisture lock 68734787
ok,Tata Him Rock Salt 1Kg,tata-him-rock-salt-1kg.jpg,Salt & Condiments,1.0,,INDIAS NO.1 TATA ROCK SALT* Salt HIMALAYAN ROCKSALT With Natural Trace Minerals LYABRAND AMEANDDOE EPRESENTITSTRUNATURS
ok,Maggi Hot&sweet Tcs-22,maggi-hot-sweet-tcs-22.jpg,Pasta & Noodles,1.0,,Maggi Hote TOMATO CHiLi SAUCE 1Tbsp= Energy Find outmore 11kcal 1% ofGuidelineDay Amounts ofan avg adutt(2000kcal)
ok,Hatsun Butter 100 G,hatsun-butter-100-g.jpg,Dairy & Fats,1.0,,RichinAroma HATSUN PASTEURIZED Cooking Butter 'sMill Net Quantity? 'Serving Suggestion 200g
ok,Nivea Soft Cream 50 Ml,nivea-soft-cream-50-ml.jpg,Personal Care,1.0,,NIVEA soft Per yr the day with Perpy Pomegranate
ok,Ujala 250 Ml,ujala-250-ml.jpg,Household,1.0,,sqenfupofr UJALA Supreme For superwhiteness ofclothes
ok,Lakme 9to5 Sun Ex Spf30++,lakme-9to5-sun-ex-spf30.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Knife-20-30,knife-20-30.jpg,Kitchen Accessories,1.0,,chef's knife goor.cook goodcook 81/2n 21.6cm Extratorgo biadefor most cookng noeds longue capblede coucxde Cepan mces
ok,Taj Mahal Tea Bags 25B,taj-mahal-tea-bags-25b.jpg,Tea & Coffee,1.0,,Brooke Bond TAJ MAHAL RELIANCE SNARIPUINT TAJ MAHAI S 10ON CRD 105.00 1920418901030681547000011 Rs/Qty Qty.- Total Rs:-105.00 Includes the eight of packaging Non PCR Label SMADEOF RCES 100 TEA BAGS 100 100.00
ok,Tata Him Rock Salt 500g,tata-him-rock-salt-500g.jpg,Salt & Condiments,1.0,,INDIAS NO.1 TATA ROCK SALT* Salt HIMALAYAN ROCKSALT With Natural Trace Minerals LYABRAND AMEANDDOE EPRESENTITSTRUNATURS
ok,Lakme Blush&glow Fw150g,lakme-blush-glow-fw150g.jpg,Personal Care,1.0,,LAKME BLUSH & GLOW FRUITY-LICIOUS SHEET MASK Pomegranate Punch
ok,Lakme 9to5 Cc 30G,lakme-9to5-cc-30g.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Sugar Free 50 G Jar Gold,sugar-free-50-g-jar-gold.jpg,Sweeteners,1.0,,Sugar Free Gold wootanerforfitnossce Sugar TM Gold Sweetener for fitness conscious India's No.1 Sweetener onlyaBran or Trademark TableTop weetener contitstruefiature
ok,Nivea Soft Cream 25G,nivea-soft-cream-25g.jpg,Personal Care,1.0,,NIVEA soft Per yr the day with Perpy Pomegranate
ok,Maggi Hot & Sweet 200 G(S,maggi-hot-sweet-200-g-s.jpg,Pasta & Noodles,1.0,,Maggi Hote TOMATO CHiLi SAUCE 1Tbsp= Energy Find outmore 11kcal 1% ofGuidelineDay Amounts ofan avg adutt(2000kcal)
ok,Sunfeast Cake 10rs,sunfeast-cake-10rs.jpg,Bakery & Snacks,1.0,,?10/- Sunfeast CAKER CONTANSEGG SLICED SLICECAKE WCHOCOLATEFLAVOUR NET.WEIGHT
ok,Tide 500g,tide-500g.jpg,Household,1.0,,WHIE TIDE 12 fl. oz.
ok,Top Ramen 560g,top-ramen-560g.jpg,Pasta & Noodles,1.0,,Top NISSIN Ramen FLAVOR BEEF NO ADDED MSG TURALE ITAMATES EN DLE SOUP SERVING SUGGESTION
ok,Krack Jack 10rs,krack-jack-10rs.jpg,Bakery & Snacks,1.0,,PARLE Krack 50g Jack THEORIGINAL Sweat&SaltyCrackers EXTRA
ok,Nivea Cream 100 Ml,nivea-cream-100-ml.jpg,Personal Care,1.0,,NIVEA soft Per yr the day with Perpy Pomegranate
ok,Santoor 10rs,santoor-10rs.jpg,Personal Care,1.0,,SANTOOR Skin Moisturising Sandal&Turmeric
ok,Mtr Multigrain Dosa 500g,mtr-multigrain-dosa-500g.jpg,Spices & Masalas,1.0,,MTR Ready Mix SINCE 197A Multigrain Dosa ORIGINAL Breakfast Time EeispandtastyDosalaadedwith thesoedhess ofmuibigrzins aed reabyin an instaat Ageat ely to an theday. Net Quantity: 500g
ok,Him Ex Mois Baby Soap,him-ex-mois-baby-soap.jpg,Personal Care,1.0,,Gentle.Safe·Researched Clinically tested. Ideal for use in winter. Moisturizes baby's skin babysoap Olive moisturizing extra 1930 SINCE FREE FROM imalaya
ok,Pampers L9,pampers-l9.jpg,Baby Care,1.0,,Pampers LON Pampers 100% Leakage Protection Over12hrs baby-dryo newborn Wetness Indicco 21 gls2-5kg Newborn DIAPERS
ok,Kr Kodo Millet 500g,kr-kodo-millet-500g.jpg,Rice & Cereals,1.0,,nativefoodstore .com KODO MILLET NOODLES Ddicious healthy family Meal Net wt 210 gms
ok,Pepsi 20rs,pepsi-20rs.jpg,Beverages,1.0,,pepsi 330ml: 615W 145kcal 100ml: 186k/44kcal
ok,Lakme 9to5 Cc 9G,lakme-9to5-cc-9g.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Pepsi 2 L,pepsi-2-l.jpg,Beverages,1.0,,pepsi 330ml: 615W 145kcal 100ml: 186k/44kcal
ok,Maggi Chicken Noodles-18rs,maggi-chicken-noodles-18rs.jpg,Pasta & Noodles,1.0,,Maggi 2Minute Noodles CHICKEN NET3609
ok,Lakme 9to5 Sun Ex Spf50 Pa+++100ml,lakme-9to5-sun-ex-spf50-pa-100ml.jpg,Personal Care,1.0,,LAKME 9T05 SKINPERFECT COLLECTION SUN EXPERT SUPER MATTE SUNSCREENLOTION SPF25PA++
ok,Sprite 250ml,sprite-250ml.jpg,Beverages,1.0,,Sprite
ok,Nivea Shower Gel,nivea-shower-gel.jpg,Personal Care,1.0,,NIVEA Shower gel Lemon &Oil 250ml
